idValida,estado,oficina,area,fechaSolicitud,tipoGasto,concepto,montoGasto,fechaCarga,usuarioCargo,validacion,obseValidacion,fechaValidacion,usuarioValidacion,comprobacion,fechaComprobacion,usuarioComprobo,statusValida,Freq,idValidaD,fechaDeposito,montoDeposito,fechaCargaD,usuarioCargoD
173488,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,28/12/2018,COMPROBABLE FISCALMENTE,GASOLINA,150,28/12/2018,GtoTlo2015,ACEPTADO,PAGADO,03/01/2019,Gadmin14,NO,,,,3,173488,03/01/2019,150,03/01/2019,Gadmin14
173489,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173489,14/01/2019,5000,14/01/2019,Gadmin14
173490,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173490,14/01/2019,5000,14/01/2019,Gadmin14
173491,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173491,14/01/2019,5000,14/01/2019,Gadmin14
173492,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173492,14/01/2019,5000,14/01/2019,Gadmin14
173493,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173493,14/01/2019,5000,14/01/2019,Gadmin14
173494,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173494,14/01/2019,5000,14/01/2019,Gadmin14
173495,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173495,14/01/2019,5000,14/01/2019,Gadmin14
173496,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173496,14/01/2019,5000,14/01/2019,Gadmin14
173497,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,COMPROBABLE FISCALMENTE,AVALUO EN REBELDIA,3480,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,23/01/2019,OPER071604,COMPROBADO,1,173497,14/01/2019,3480,14/01/2019,Gadmin14
173498,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173498,14/01/2019,5000,14/01/2019,Gadmin14
173499,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173499,14/01/2019,5000,14/01/2019,Gadmin14
173500,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173500,14/01/2019,5000,14/01/2019,Gadmin14
173501,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,21/01/2019,OPER071604,COMPROBADO,1,173501,14/01/2019,5000,14/01/2019,Gadmin14
173502,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173502,14/01/2019,5000,14/01/2019,Gadmin14
173503,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,22/01/2019,CONSULTAFIN,COMPROBADO,1,173503,14/01/2019,5000,14/01/2019,Gadmin14
173525,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173525,10/01/2019,100,10/01/2019,Gadmin14
173526,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173526,10/01/2019,100,10/01/2019,Gadmin14
173527,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173527,10/01/2019,100,10/01/2019,Gadmin14
173528,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173528,10/01/2019,100,10/01/2019,Gadmin14
173529,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173529,10/01/2019,100,10/01/2019,Gadmin14
173530,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173530,10/01/2019,100,10/01/2019,Gadmin14
173531,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173531,10/01/2019,100,10/01/2019,Gadmin14
173532,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173532,10/01/2019,100,10/01/2019,Gadmin14
173533,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,100,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173533,10/01/2019,100,10/01/2019,Gadmin14
173534,TAMAULIPAS,Reynosa,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,1000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173534,10/01/2019,1000,10/01/2019,Gadmin14
173535,TAMAULIPAS,CD. Victoria,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,150,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173535,10/01/2019,150,10/01/2019,Gadmin14
173536,TAMAULIPAS,CD. Victoria,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,PUBLICACION DE EDICTOS REMATE,456,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,11/01/2019,OPER071604,COMPROBADO,1,173536,08/01/2019,456,09/01/2019,Gadmin14
173537,TAMAULIPAS,CD. Victoria,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,150,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173537,10/01/2019,150,10/01/2019,Gadmin14
173538,TAMAULIPAS,CD. Victoria,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,PUBLICACION DE EDICTOS REMATE,350,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,11/01/2019,OPER071604,COMPROBADO,1,173538,08/01/2019,350,09/01/2019,Gadmin14
173539,TAMAULIPAS,CD. Victoria,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,200,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173539,10/01/2019,200,10/01/2019,Gadmin14
173540,TAMAULIPAS,CD. Victoria,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,200,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173540,10/01/2019,200,10/01/2019,Gadmin14
173541,TAMAULIPAS,CD. Victoria,Juridico Proyecto Actual,31/12/2018,NO COMPROBABLE FISCALMENTE,GASTOS  AVM_ 004  para  juzgado,150,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,10/01/2019,Gadmin14,SI,16/01/2019,OPER071604,COMPROBADO,1,173541,10/01/2019,150,10/01/2019,Gadmin14
173542,TAMAULIPAS,CD. Victoria,Juridico Proyecto Actual,31/12/2018,COMPROBABLE FISCALMENTE,AVALUO EN REBELDIA,3000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,23/01/2019,OPER071604,COMPROBADO,1,173542,14/01/2019,3000,14/01/2019,Gadmin14
173543,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,21/01/2019,OPER071604,COMPROBADO,1,173543,14/01/2019,5000,14/01/2019,Gadmin14
173544,TAMAULIPAS,Nuevo Laredo,Juridico Proyecto Actual,31/12/2018,REEMBOLSABLE,SANEAMIENTO_HONORARIOS DE NOTARIO,5000,31/12/2018,GtoTam2015,ACEPTADO,PAGADO,14/01/2019,Gadmin14,SI,21/01/2019,OPER071604,COMPROBADO,1,173544,14/01/2019,5000,14/01/2019,Gadmin14
173545,SONORA,HERMOSILLO,Juridico Proyecto Actual,02/01/2019,NO COMPROBABLE FISCALMENTE,Pasajes taxi (local),400,02/01/2019,GtosSon2015,ACEPTADO,PAGADO,03/01/2019,Gadmin14,SI,13/02/2019,GF20160401,COMPROBADO,1,173545,03/01/2019,400,03/01/2019,Gadmin14
173546,OAXACA,Oaxaca,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,PUBLICACION DE EDICTOS REMATE,3000,03/01/2019,GtoOax2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,22/01/2019,OPER071604,COMPROBADO,1,173546,07/01/2019,3000,07/01/2019,Gadmin14
173547,OAXACA,Oaxaca,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,PUBLICACION DE EDICTOS REMATE,3000,03/01/2019,GtoOax2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,22/01/2019,OPER071604,COMPROBADO,1,173547,07/01/2019,3000,07/01/2019,Gadmin14
173548,YUCATAN,Merida,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,CLG PARA REMATE,560,03/01/2019,GtoYuc2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,09/01/2019,GF20160401,COMPROBADO,1,173548,08/01/2019,560,09/01/2019,Gadmin14
173549,YUCATAN,Merida,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,INSCRIPCION DE EMBARGO,697,03/01/2019,GtoYuc2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,09/01/2019,GF20160401,COMPROBADO,1,173549,08/01/2019,697,09/01/2019,Gadmin14
173550,YUCATAN,Merida,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,iNSCRIPCION DE EMBARGO,1394,03/01/2019,GtoYuc2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,09/01/2019,GF20160401,COMPROBADO,1,173550,08/01/2019,1394,09/01/2019,Gadmin14
173551,YUCATAN,Merida,Juridico Proyecto Actual,03/01/2019,NO COMPROBABLE FISCALMENTE,COPIA DE ESCRITURA,60,03/01/2019,GtoYuc2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,10/01/2019,GF20160401,COMPROBADO,1,173551,08/01/2019,60,09/01/2019,Gadmin14
173555,CHIHUAHUA,Cd. Juarez,Juridico Proyecto Actual,02/01/2019,REEMBOLSABLE,AVALUO ACTORA,3616,03/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,08/01/2019,GF20160401,COMPROBADO,1,173555,07/01/2019,3616.09,07/01/2019,Gadmin14
173556,CHIHUAHUA,Cd. Juarez,Juridico Proyecto Actual,02/01/2019,REEMBOLSABLE,AVALUO ACTORA,3616,03/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,08/01/2019,GF20160401,COMPROBADO,1,173556,07/01/2019,3616.09,07/01/2019,Gadmin14
173557,CHIHUAHUA,Cd. Juarez,Juridico Proyecto Actual,02/01/2019,REEMBOLSABLE,AVALUO ACTORA,3616,03/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,08/01/2019,GF20160401,COMPROBADO,1,173557,07/01/2019,3616.09,07/01/2019,Gadmin14
173558,CHIHUAHUA,Cd. Juarez,Juridico Proyecto Actual,02/01/2019,REEMBOLSABLE,AVALUO EN REBELDIA,2900,03/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,29/01/2019,OPER071604,COMPROBADO,1,173558,07/01/2019,2900,07/01/2019,Gadmin14
173559,CHIHUAHUA,Cd. Juarez,Juridico Proyecto Actual,02/01/2019,REEMBOLSABLE,AVALUO EN REBELDIA,2900,03/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,24/01/2019,GF20160401,COMPROBADO,1,173559,07/01/2019,2900,07/01/2019,Gadmin14
173560,CHIHUAHUA,Cd. Juarez,Juridico Proyecto Actual,02/01/2019,REEMBOLSABLE,AVALUO EN REBELDIA,4640,03/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,15/01/2019,GF20160401,COMPROBADO,1,173560,07/01/2019,4640,07/01/2019,Gadmin14
173561,CHIHUAHUA,Cd. Juarez,Juridico Proyecto Actual,02/01/2019,REEMBOLSABLE,AVALUO EN REBELDIA,3500,03/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,23/01/2019,GF20160401,COMPROBADO,1,173561,07/01/2019,3500,07/01/2019,Gadmin14
173562,SONORA,Hermosillo,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,SANEAMIENTO_DERECHOS DE REGISTRO PUBLICO (INSCRIPCIÓN),5696,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,31/01/2019,GF20160401,COMPROBADO,1,173562,07/01/2019,5696,07/01/2019,Gadmin14
173563,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173563,07/01/2019,2050,07/01/2019,Gadmin14
173564,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,23/01/2019,GF20160401,COMPROBADO,1,173564,07/01/2019,2050,07/01/2019,Gadmin14
173565,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173565,07/01/2019,2050,07/01/2019,Gadmin14
173566,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173566,07/01/2019,2050,07/01/2019,Gadmin14
173567,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173567,07/01/2019,2050,07/01/2019,Gadmin14
173568,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173568,07/01/2019,2050,07/01/2019,Gadmin14
173569,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173569,07/01/2019,2050,07/01/2019,Gadmin14
173570,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173570,07/01/2019,2050,07/01/2019,Gadmin14
173571,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173571,07/01/2019,2050,07/01/2019,Gadmin14
173572,SONORA,Cd. Obregon,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,AVALUO ACTORA,2050,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,17/01/2019,GF20160401,COMPROBADO,1,173572,07/01/2019,2050,07/01/2019,Gadmin14
173573,SINALOA,Los Mochis,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,ESCRITURA PARA DEMANDAR,180,03/01/2019,GtoSin2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,31/01/2019,CONSULTAFIN,COMPROBADO,1,173573,07/01/2019,180,07/01/2019,Gadmin14
173574,SINALOA,Los Mochis,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,ESCRITURA PARA DEMANDAR,180,03/01/2019,GtoSin2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,22/01/2019,OPER071604,COMPROBADO,1,173574,07/01/2019,180,07/01/2019,Gadmin14
173576,SINALOA,Los Mochis,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,ESCRITURA PARA DEMANDAR,180,03/01/2019,GtoSin2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,29/01/2019,OPER071604,COMPROBADO,1,173576,07/01/2019,180,07/01/2019,Gadmin14
173577,SINALOA,Los Mochis,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,ESCRITURA PARA DEMANDAR,180,03/01/2019,GtoSin2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,29/01/2019,OPER071604,COMPROBADO,1,173577,07/01/2019,180,07/01/2019,Gadmin14
173578,SINALOA,Los Mochis,Juridico Proyecto Actual,03/01/2019,REEMBOLSABLE,ESCRITURA PARA DEMANDAR,180,03/01/2019,GtoSin2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,29/01/2019,OPER071604,COMPROBADO,1,173578,07/01/2019,180,07/01/2019,Gadmin14
173580,SONORA,Hermosillo,Juridico Proyecto Actual,03/01/2019,COMPROBABLE FISCALMENTE,GASOLINA,500,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,NO,,,,3,173580,07/01/2019,500,07/01/2019,Gadmin14
173581,SONORA,Hermosillo,Juridico Proyecto Actual,03/01/2019,COMPROBABLE FISCALMENTE,GASOLINA,500,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,NO,,,,3,173581,07/01/2019,500,07/01/2019,Gadmin14
173582,SONORA,Hermosillo,Juridico Proyecto Actual,03/01/2019,COMPROBABLE FISCALMENTE,GASOLINA,500,03/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,NO,,,,3,173582,07/01/2019,500,07/01/2019,Gadmin14
173657,SONORA,Cd. Obregon,Juridico Proyecto Actual,04/01/2019,REEMBOLSABLE,CLG PARA REMATE,705,04/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,14/01/2019,GF20160401,COMPROBADO,1,173657,07/01/2019,705,07/01/2019,Gadmin14
173658,SONORA,Hermosillo,Juridico Proyecto Actual,04/01/2019,REEMBOLSABLE,CLG PARA REMATE,705,04/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,16/01/2019,GF20160401,COMPROBADO,1,173658,07/01/2019,705,07/01/2019,Gadmin14
173659,SONORA,Hermosillo,Juridico Proyecto Actual,04/01/2019,REEMBOLSABLE,CLG PARA REMATE,705,04/01/2019,GtosSon2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,09/01/2019,GF20160401,COMPROBADO,1,173659,07/01/2019,705,07/01/2019,Gadmin14
173660,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,04/01/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,150,04/01/2019,GtoTlo2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,19/02/2019,CONSULTAFIN,COMPROBADO,1,173660,08/01/2019,150,09/01/2019,Gadmin14
173661,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,04/01/2019,COMPROBABLE FISCALMENTE,GASOLINA,150,04/01/2019,GtoTlo2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,NO,,,,3,173661,07/01/2019,150,07/01/2019,Gadmin14
173662,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,04/01/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,150,04/01/2019,GtoTlo2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,21/01/2019,OPER071604,COMPROBADO,1,173662,08/01/2019,150,09/01/2019,Gadmin14
173663,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,04/01/2019,COMPROBABLE FISCALMENTE,GASOLINA,150,04/01/2019,GtoTlo2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,NO,,,,3,173663,07/01/2019,150,07/01/2019,Gadmin14
173664,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,04/01/2019,NO COMPROBABLE FISCALMENTE,GASTOS AVM_ 001  PARA EMPLAZAMIENTO / NOTIFICACION,150,04/01/2019,GtoTlo2015,ACEPTADO,PAGADO,09/01/2019,Gadmin14,SI,19/02/2019,CONSULTAFIN,COMPROBADO,1,173664,08/01/2019,150,09/01/2019,Gadmin14
173665,TLAXCALA,Tlaxcala,Juridico Proyecto Actual,04/01/2019,COMPROBABLE FISCALMENTE,GASOLINA,150,04/01/2019,GtoTlo2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,NO,,,,3,173665,07/01/2019,150,07/01/2019,Gadmin14
173666,BAJA CALIFORNIA NORTE,Mexicali,Juridico Proyecto Actual,04/01/2019,REEMBOLSABLE,CLG PARA DEMANDA,480,04/01/2019,GtoBcn2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,10/01/2019,OPER071604,COMPROBADO,1,173666,07/01/2019,480,07/01/2019,Gadmin14
173667,BAJA CALIFORNIA NORTE,Mexicali,Juridico Proyecto Actual,04/01/2019,REEMBOLSABLE,CLG PARA DEMANDA,950,04/01/2019,GtoBcn2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,31/01/2019,CONSULTAFIN,COMPROBADO,1,173667,07/01/2019,950,07/01/2019,Gadmin14
173668,CHIHUAHUA,Chihuahua,Juridico Proyecto Actual,04/01/2018,REEMBOLSABLE,PUBLICACION DE EDICTOS REMATE,1473,04/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,09/01/2019,GF20160401,COMPROBADO,1,173668,07/01/2019,1472.65,07/01/2019,Gadmin14
173669,CHIHUAHUA,Chihuahua,Juridico Proyecto Actual,04/01/2018,REEMBOLSABLE,CLG PARA REMATE,199,04/01/2019,GtoCha2015,ACEPTADO,PAGADO,07/01/2019,Gadmin14,SI,15/01/2019,GF20160401,COMPROBADO,1,173669,07/01/2019,199,07/01/2019,Gadmin14
